sample_id,source_mode,symbol,direction_guess,direction_confidence,window_start,window_end,anchor_timestamp,anchor_timeframe,anchor_date,anchor_iso_week,month,session,candidate_source_type,entry_level_source,entry_level_confidence,entry_level_price,entry_level_is_heuristic,volatility_bucket,daily_atr_at_anchor,chart_path,html_path,execution_data_status,m1_candles_count,m5_candles_count,m15_candles_count,h1_candles_count,m1_count,m5_count,m15_count,h1_count,execution_window_start,execution_window_end,candidate_reason_codes,limitations,reviewer_should_skip_due_to_missing_ltf_data_manual,htf_liquidity_class_manual,ltf_liquidity_class_manual,multi_tf_alignment_manual,liquidity_taken_manual,liquidity_depth_quality_manual,shallow_liquidity_trap_manual,target_liquidity_available_manual,reaction_zone_present_manual,reaction_zone_type_manual,reaction_zone_age_quality_manual,fvg_valid_manual,ifvg_valid_manual,volume_crack_present_manual,volume_profile_clean_manual,number_theory_confluence_manual,adelin_v2_label_manual,would_trade_manual,no_trade_reason_manual,setup_quality_score_manual,reversal_or_continuation_manual,rare_ifvg_continuation_candidate_manual,expected_sl_pips_manual,sl_acceptable_manual,be_after_reaction_manual,early_close_candidate_manual,accumulation_after_entry_manual,m1_engulfing_against_manual,runner_target_manual,partial_management_manual,expected_target_area_manual,actual_reaction_quality_manual,actual_followthrough_quality_manual,reviewer_confidence_manual,reviewer_notes,automatic_outcome_label,direction_guess,entry_price,entry_level_source,entry_level_confidence,entry_level_reason_codes,entry_level_is_heuristic,max_favorable_pips,max_adverse_pips,time_to_100_pips_minutes,fast_reaction_100pips_15m,sl_20_hit,sl_40_hit,limitations
sample_175,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-03-12T23:00:00+00:00,2026-03-13T03:30:00+00:00,2026-03-13T00:30:00+00:00,M15,2026-03-13,2026-W11,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,5090.0,True,MID,141.3821,charts/sample_175.svg,examples/sample_175.html,REVIEWABLE_M1_M5,211,43,15,4,211,43,15,4,2026-03-12T23:00:00+00:00,2026-03-13T03:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,5090.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,47.0,385.3,,False,True,True,
sample_176,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-12T17:45:00+00:00,2026-03-12T22:15:00+00:00,2026-03-12T19:15:00+00:00,M15,2026-03-12,2026-W11,2026-03,OTHER,SWEEP_EXTREME,UNKNOWN,UNKNOWN,5121.58,True,MID,140.6364,charts/sample_176.svg,examples/sample_176.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-12T17:45:00+00:00,2026-03-12T22:15:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_177,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-13T17:30:00+00:00,2026-04-13T22:00:00+00:00,2026-04-13T19:00:00+00:00,M15,2026-04-13,2026-W16,2026-04,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4720.0,True,MID,172.87,charts/sample_177.svg,examples/sample_177.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-13T17:30:00+00:00,2026-04-13T22:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,4720.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,107.1,301.2,5.0,True,True,True,
sample_178,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-13T08:00:00+00:00,2026-04-13T12:30:00+00:00,2026-04-13T09:30:00+00:00,M15,2026-04-13,2026-W16,2026-04,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,4731.95,True,MID,172.87,charts/sample_178.svg,examples/sample_178.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-13T08:00:00+00:00,2026-04-13T12:30:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,SHORT,4731.95,SWEEP_EXTREME,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,236.3,80.8,18.0,False,True,True,
sample_179,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-12T19:00:00+00:00,2026-05-12T23:30:00+00:00,2026-05-12T20:30:00+00:00,M15,2026-05-12,2026-W20,2026-05,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4680.0,True,LOW,101.425,charts/sample_179.svg,examples/sample_179.html,REVIEWABLE_M1_M5,240,48,16,4,240,48,16,4,2026-05-12T19:00:00+00:00,2026-05-12T23:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4680.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,38.1,357.8,,False,True,True,
sample_180,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-05-13T03:30:00+00:00,2026-05-13T08:00:00+00:00,2026-05-13T05:00:00+00:00,M15,2026-05-13,2026-W20,2026-05,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,4701.11,True,LOW,104.4379,charts/sample_180.svg,examples/sample_180.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-13T03:30:00+00:00,2026-05-13T08:00:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,LONG,4701.11,SWEEP_EXTREME,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,65.3,135.4,,False,True,True,
sample_181,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-13T08:30:00+00:00,2026-02-13T13:00:00+00:00,2026-02-13T10:00:00+00:00,M15,2026-02-13,2026-W07,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4980.0,True,HIGH,286.7579,charts/sample_181.svg,examples/sample_181.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-13T08:30:00+00:00,2026-02-13T13:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,SHORT,4980.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,462.4,96.5,88.0,False,True,True,
sample_182,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-02-16T03:30:00+00:00,2026-02-16T08:00:00+00:00,2026-02-16T05:00:00+00:00,M15,2026-02-16,2026-W08,2026-02,ASIA,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4992.29,True,HIGH,289.2493,charts/sample_182.svg,examples/sample_182.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-16T03:30:00+00:00,2026-02-16T08:00:00+00:00,M15_SWING_LOW_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4992.29,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,108.5,267.3,224.0,False,True,True,
sample_183,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-13T03:45:00+00:00,2026-03-13T08:15:00+00:00,2026-03-13T05:15:00+00:00,M15,2026-03-13,2026-W11,2026-03,ASIA,ROUND_LEVEL,ROUND_LEVEL,HIGH,5110.0,True,MID,141.3821,charts/sample_183.svg,examples/sample_183.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-13T03:45:00+00:00,2026-03-13T08:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,5110.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,79.2,262.5,,False,True,True,
sample_184,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-03-16T02:30:00+00:00,2026-03-16T07:00:00+00:00,2026-03-16T04:00:00+00:00,M15,2026-03-16,2026-W12,2026-03,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4982.63,True,MID,140.2093,charts/sample_184.svg,examples/sample_184.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-16T02:30:00+00:00,2026-03-16T07:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_185,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-04-14T07:15:00+00:00,2026-04-14T11:45:00+00:00,2026-04-14T08:45:00+00:00,M15,2026-04-14,2026-W16,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4760.0,True,MID,154.06,charts/sample_185.svg,examples/sample_185.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-14T07:15:00+00:00,2026-04-14T11:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,4760.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,363.5,6.6,55.0,False,False,False,
sample_186,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-04-13T12:00:00+00:00,2026-04-13T16:30:00+00:00,2026-04-13T13:30:00+00:00,M15,2026-04-13,2026-W16,2026-04,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,MEDIUM,4708.32,True,MID,172.87,charts/sample_186.svg,examples/sample_186.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-13T12:00:00+00:00,2026-04-13T16:30:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4708.32,SWEEP_EXTREME,MEDIUM,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,364.0,46.9,14.0,True,True,True,
sample_187,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-05-13T09:30:00+00:00,2026-05-13T14:00:00+00:00,2026-05-13T11:00:00+00:00,M15,2026-05-13,2026-W20,2026-05,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4700.0,True,LOW,104.4379,charts/sample_187.svg,examples/sample_187.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-13T09:30:00+00:00,2026-05-13T14:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4700.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,104.5,139.9,129.0,False,True,True,
sample_188,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-05-13T14:00:00+00:00,2026-05-13T18:30:00+00:00,2026-05-13T15:30:00+00:00,M15,2026-05-13,2026-W20,2026-05,NEW_YORK,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4684.83,True,LOW,104.4379,charts/sample_188.svg,examples/sample_188.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-13T14:00:00+00:00,2026-05-13T18:30:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,LONG,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_189,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-16T15:45:00+00:00,2026-02-16T20:15:00+00:00,2026-02-16T17:15:00+00:00,M15,2026-02-16,2026-W08,2026-02,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4980.0,True,HIGH,289.2493,charts/sample_189.svg,examples/sample_189.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-16T15:45:00+00:00,2026-02-16T20:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4980.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,177.9,68.6,86.0,False,True,True,
sample_190,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,HIGH,2026-02-16T07:30:00+00:00,2026-02-16T12:00:00+00:00,2026-02-16T09:00:00+00:00,M15,2026-02-16,2026-W08,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,5003.14,True,HIGH,289.2493,charts/sample_190.svg,examples/sample_190.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-16T07:30:00+00:00,2026-02-16T12:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,5003.14,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,141.2,141.4,0.0,True,True,True,
sample_191,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-16T07:30:00+00:00,2026-03-16T12:00:00+00:00,2026-03-16T09:00:00+00:00,M15,2026-03-16,2026-W12,2026-03,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,5010.0,True,MID,140.2093,charts/sample_191.svg,examples/sample_191.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-16T07:30:00+00:00,2026-03-16T12:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,LONG,5010.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,64.7,398.9,,False,True,True,
sample_192,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,HIGH,2026-03-16T12:45:00+00:00,2026-03-16T17:15:00+00:00,2026-03-16T14:15:00+00:00,M15,2026-03-16,2026-W12,2026-03,NEW_YORK_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4992.84,True,MID,140.2093,charts/sample_192.svg,examples/sample_192.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-16T12:45:00+00:00,2026-03-16T17:15:00+00:00,NEW_YORK_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4992.84,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,452.2,89.2,0.0,True,True,True,
sample_193,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-04-14T13:30:00+00:00,2026-04-14T18:00:00+00:00,2026-04-14T15:00:00+00:00,M15,2026-04-14,2026-W16,2026-04,NEW_YORK,ROUND_LEVEL,ROUND_LEVEL,HIGH,4770.0,True,MID,154.06,charts/sample_193.svg,examples/sample_193.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-14T13:30:00+00:00,2026-04-14T18:00:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4770.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,76.9,480.0,,False,True,True,
sample_194,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-04-14T17:45:00+00:00,2026-04-14T22:15:00+00:00,2026-04-14T19:15:00+00:00,M15,2026-04-14,2026-W16,2026-04,OTHER,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4816.21,True,MID,154.06,charts/sample_194.svg,examples/sample_194.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-04-14T17:45:00+00:00,2026-04-14T22:15:00+00:00,M15_SWING_HIGH_SWEEP_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_REACTION_BUT_DIRTY_ACCUMULATION,SHORT,4816.21,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,90.4,301.0,,False,True,True,
sample_195,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,UNKNOWN,2026-05-13T18:00:00+00:00,2026-05-13T22:30:00+00:00,2026-05-13T19:30:00+00:00,M15,2026-05-13,2026-W20,2026-05,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4700.0,True,LOW,104.4379,charts/sample_195.svg,examples/sample_195.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-13T18:00:00+00:00,2026-05-13T22:30:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,SHORT,4700.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,223.7,77.1,84.0,False,True,True,
sample_196,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-05-14T01:30:00+00:00,2026-05-14T06:00:00+00:00,2026-05-14T03:00:00+00:00,M15,2026-05-14,2026-W20,2026-05,ASIA,SWEEP_EXTREME,UNKNOWN,UNKNOWN,4693.18,True,LOW,102.1714,charts/sample_196.svg,examples/sample_196.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-05-14T01:30:00+00:00,2026-05-14T06:00:00+00:00,LARGE_LOWER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,ENTRY_DIRECTION_CONFLICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN_ENTRY_LEVEL,SHORT,,UNKNOWN,UNKNOWN,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME|ENTRY_DIRECTION_CONFLICT,True,,,,False,False,False,ENTRY_DIRECTION_CONFLICT
sample_197,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-02-17T04:45:00+00:00,2026-02-17T09:15:00+00:00,2026-02-17T06:15:00+00:00,M15,2026-02-17,2026-W08,2026-02,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4960.0,True,HIGH,281.9714,charts/sample_197.svg,examples/sample_197.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-17T04:45:00+00:00,2026-02-17T09:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4960.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,3.8,1009.2,,False,True,True,
sample_198,CANDIDATE_WINDOW_MODE,XAUUSD,SHORT,MEDIUM,2026-02-17T09:00:00+00:00,2026-02-17T13:30:00+00:00,2026-02-17T10:30:00+00:00,M15,2026-02-17,2026-W08,2026-02,LONDON,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4930.43,True,HIGH,281.9714,charts/sample_198.svg,examples/sample_198.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-02-17T09:00:00+00:00,2026-02-17T13:30:00+00:00,LARGE_UPPER_WICK_REVERSAL_VISUAL_CANDIDATE|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,SHORT,4930.43,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,227.3,140.9,0.0,True,True,True,
sample_199,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-03-16T16:45:00+00:00,2026-03-16T21:15:00+00:00,2026-03-16T18:15:00+00:00,M15,2026-03-16,2026-W12,2026-03,OTHER,ROUND_LEVEL,ROUND_LEVEL,HIGH,4980.0,True,MID,140.2093,charts/sample_199.svg,examples/sample_199.html,REVIEWABLE_M1_M5,271,55,19,5,271,55,19,5,2026-03-16T16:45:00+00:00,2026-03-16T21:15:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_FAST_REACTION,LONG,4980.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,416.1,59.7,0.0,True,True,True,
sample_200,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,MEDIUM,2026-03-16T23:15:00+00:00,2026-03-17T03:45:00+00:00,2026-03-17T00:45:00+00:00,M15,2026-03-17,2026-W12,2026-03,ASIA_OPEN,SWEEP_EXTREME,SWEEP_EXTREME,LOW,4998.66,True,MID,134.125,charts/sample_200.svg,examples/sample_200.html,REVIEWABLE_M1_M5,226,46,16,4,226,46,16,4,2026-03-16T23:15:00+00:00,2026-03-17T03:45:00+00:00,ASIA_OPEN_CONTEXT|PRE_ANCHOR_SWEEP_EXTREME_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOOD_SLOW_REACTION,LONG,4998.66,SWEEP_EXTREME,LOW,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_SWEEP_EXTREME,True,310.2,39.5,37.0,False,True,False,
sample_201,CANDIDATE_WINDOW_MODE,XAUUSD,LONG,UNKNOWN,2026-04-15T07:15:00+00:00,2026-04-15T11:45:00+00:00,2026-04-15T08:45:00+00:00,M15,2026-04-15,2026-W16,2026-04,LONDON,ROUND_LEVEL,ROUND_LEVEL,HIGH,4820.0,True,MID,148.8957,charts/sample_201.svg,examples/sample_201.html,REVIEWABLE_M1_M5,271,55,19,4,271,55,19,4,2026-04-15T07:15:00+00:00,2026-04-15T11:45:00+00:00,NUMBER_THEORY_LEVEL_NEAR|ROUND_LEVEL_ENTRY_METADATA_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAST_SL_20,LONG,4820.0,ROUND_LEVEL,HIGH,EXPLICIT_ENTRY_LEVEL_METADATA_FROM_VISUAL_PACK|EXPLICIT_SOURCE_ROUND_LEVEL,True,49.0,272.9,,False,True,True,
